"Post Title",sell_number,car_number,color,fuel,image,km,price,title,trans,year,auction_name,vin,score
"정보없음 벤츠 E 클래스 BENZ NEW E350 4M AMG LINE (G) 2.0",0656,192호2966,"197-OBSIDIAN BLACK (BENZ)",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250820004128.JPG,26410,5740,"BENZ NEW E350 4M AMG LINE (G) 2.0",26410,2022,"롯데 경매장",W1KZF8GB1NB047017,"A / C"
"정보없음 아우디 A6 AUDI A6 (D) 2.0 40 TDI",0657,103고8701,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250821002728.JPG,63367,3370,"AUDI A6 (D) 2.0 40 TDI",63367,2021,"롯데 경매장",WAUZZZF26MN013092,"A / B"
"기아 기아 EV6 EV6 (E) 롱레인지 에어 2WD",0658,27누4637,흰색,전기,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250818002228.JPG,116466,2100,"EV6 (E) 롱레인지 에어 2WD",116466,2022,"롯데 경매장",KNAC281AFNA021427,"B / F"
"정보없음 BMW 5 시리즈 BMW 5 SERIES (D) 2.0 520D",0659,62마1189,검정,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250820001528.JPG,114228,970,"BMW 5 SERIES (D) 2.0 520D",114228,2014,"롯데 경매장",WBA5C3105ED765246,"A / C"
"기아 카니발 KA4 CARNIVAL KA4 (G)3.5 하이리무진 시그니처 4인 2WD AT",0660,177호1559,"오로라 블랙펄",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202506/KS20250616006128.JPG,19844,6130,"CARNIVAL KA4 (G)3.5 하이리무진 시그니처 4인 2WD AT",19844,2025,"롯데 경매장",KNANE813BSS469589,"A / B"
"현대 포터 PORTER II (D) 2.5 더블캡 초장축 스타일 2WD",0661,87보3087,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/AS20250822000328.JPG,37354,1260,"PORTER II (D) 2.5 더블캡 초장축 스타일 2WD",37354,2022,"롯데 경매장",KMFZCY7KBNU901637,"F / F"
"현대 엑센트 신형 ACCENT (D) 1.6 4DOOR SMART",0662,22보1883,검정,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250822001028.JPG,183240,240,"ACCENT (D) 1.6 4DOOR SMART",183240,2014,"롯데 경매장",KMHCS41UBEU593027,"A / F"
"기아 봉고 3 BONGO (D) 1톤 내장탑차 저상형 킹캡 초장축 L라이트",0639,822도4450,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/AS20250820000328.JPG,106972,1200,"BONGO (D) 1톤 내장탑차 저상형 킹캡 초장축 L라이트",106972,2022,"롯데 경매장",KNFSTZ76BNK616721,"A / D"
"현대 올 뉴 투싼 THE ALL NEW TUCSON (G) 1.6 T 프리미엄 2WD",0640,193허4910,"티탄 그레이 메탈릭",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250821002128.JPG,17130,2160,"THE ALL NEW TUCSON (G) 1.6 T 프리미엄 2WD",17130,2022,"롯데 경매장",KMHJC81BGNU163558,"F / F"
"현대 더뉴 그랜드 스타렉스  THE NEW GRAND STAREX(D)2.5 밴 스타일 3인",0641,83러0428,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/AS20250822000128.JPG,78114,1120,"THE NEW GRAND STAREX(D)2.5 밴 스타일 3인",78114,2020,"롯데 경매장",KMFWBX7KBLU124401,"A / F"
"현대 현대 제네시스 G80 THE ALL NEW GENESIS G80 (G) 2.5T",0642,162호1100,우유니화이트,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250819002728.JPG,152111,2280,"THE ALL NEW GENESIS G80 (G) 2.5T",152111,2021,"롯데 경매장",KMTGB41CBMU068354,"A / D"
"현대 그랜저 GN7 GRANDEUR GN7 (G) 2.5 익스클루시브 2WD",0643,333소6259,흰색,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250819000728.JPG,16104,3040,"GRANDEUR GN7 (G) 2.5 익스클루시브 2WD",16104,2023,"롯데 경매장",KMHN241DBPA060731,"B / B"
"기아 카니발 KA4 CARNIVAL KA4 (H)1.6 시그니처 9인 2WD AT",0644,222하7020,"오로라 블랙펄",가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202507/KS20250717002528.JPG,22693,3900,"CARNIVAL KA4 (H)1.6 시그니처 9인 2WD AT",22693,2024,"롯데 경매장",KNANE81ABRS013160,"A / C"
"현대 아이오닉5 IONIQ 5 (E) 롱레인지 프레스티지 2WD",0645,03하9075,아틀라스화이트,전기,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250804005128.JPG,57805,2470,"IONIQ 5 (E) 롱레인지 프레스티지 2WD",57805,2022,"롯데 경매장",KMHKR81AFNU096174,"A / D"
"정보없음 벤츠 M 클래스 BENZ M (D) 3.0 ML 350 BLUETEC 4MATIC",0646,45머8301,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250821000728.JPG,55918,1900,"BENZ M (D) 3.0 ML 350 BLUETEC 4MATIC",55918,2014,"롯데 경매장",WDCDA2EB7EA281519,"A / C"
"정보없음 지프 체로키 JEEP CHEROKEE (G) 2.4 LONGITUDE HIGH&#8217;19년",0647,01두6580,기타,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250820003928.JPG,47437,1520,"JEEP CHEROKEE (G) 2.4 LONGITUDE HIGH'19년",47437,2019,"롯데 경매장",1C4PJMCB3KD399630,"A / C"
"현대 더뉴 그랜드 스타렉스 12인승 THE NEW GRAND STAREX(D)2.5 왜건 스마트 12인",0648,72하5604,하이퍼메탈릭,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250819005928.JPG,33570,1740,"THE NEW GRAND STAREX(D)2.5 왜건 스마트 12인",33570,2021,"롯데 경매장",KMJWA37KBMU175898,"A / D"
"현대 싼타페 TM SANTAFE TM (D) 2.0 익스클루시브스페셜 5인승",0649,51보6690,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250821000928.JPG,181224,1500,"SANTAFE TM (D) 2.0 익스클루시브스페셜 5인승",181224,2019,"롯데 경매장",KMHS381BBKU019249,"A / D"
"쌍용 G4 렉스턴 G4 REXTON (D) 2.2 럭셔리",0616,47하0565,그랜드화이트,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250819005728.JPG,115583,1240,"G4 REXTON (D) 2.2 럭셔리",115583,2019,"롯데 경매장",KPBGH2AE1KP051222,"A / C"
"정보없음 볼트 BOLT EV (E) PREMIER",0617,54허3130,퓨어화이트,전기,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250819002428.JPG,86636,1230,"BOLT EV (E) PREMIER",86636,2019,"롯데 경매장",1G1F76E08K4131988,"A / D"
"기아 쏘렌토 MQ4 SORENTO MQ4 (D) 2.2 노블레스 5인승",0618,160하8738,플라티늄그라파이트,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250819001528.JPG,114801,2360,"SORENTO MQ4 (D) 2.2 노블레스 5인승",114801,2022,"롯데 경매장",KNARH81BGNA117936,"A / D"
"현대 팰리세이드 PALISADE (G) 3.8 익스클루시브 4WD 8인",0619,145허5624,화이트크림(옵션추가),가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202506/KS20250610002928.JPG,65552,2050,"PALISADE (G) 3.8 익스클루시브 4WD 8인",65552,2020,"롯데 경매장",KMHR281EDLU121059,"B / D"
"정보없음 벤츠 CLS 클래스 BENZ CLS 300D (D) 2.0 AMG LINE",0620,393러9234,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202507/SA20250725001428.JPG,46962,3720,"BENZ CLS 300D (D) 2.0 AMG LINE",46962,2019,"롯데 경매장",WDD2J1JB5KA040671,"A / B"
"현대 포터 PORTER II (D) 2.5 더블캡 초장축 스타일 2WD",0621,86부5419,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/AS20250821000228.JPG,16452,1450,"PORTER II (D) 2.5 더블캡 초장축 스타일 2WD",16452,2022,"롯데 경매장",KMFZCY7KBNU891493,"A / F"
"기아 K5 INTERACTIVE K5 (G) 2.0 프레스티지",0622,120거7446,흰색,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250819001028.JPG,42591,1720,"INTERACTIVE K5 (G) 2.0 프레스티지",42591,2020,"롯데 경매장",KNAG241ABLA081563,"A / D"
"기아 카니발 KA4 CARNIVAL KA4 (G)3.5 하이리무진 시그니처 4인 2WD AT",0623,177호1079,"오로라 블랙펄",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202505/KS20250520011328.JPG,34740,5890,"CARNIVAL KA4 (G)3.5 하이리무진 시그니처 4인 2WD AT",34740,2024,"롯데 경매장",KNANE813BRS417514,"A / C"
"정보없음 볼트 BOLT EV (E) PREMIER",0624,54허3151,퓨어화이트,전기,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250819002028.JPG,86604,1220,"BOLT EV (E) PREMIER",86604,2019,"롯데 경매장",1G1F76E09K4133491,"A / F"
"정보없음 BMW 5 시리즈 BMW 5 SERIES (D) 2.0 520D LUXURY PLUS",0625,128마1284,검정,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250820001228.JPG,56809,2260,"BMW 5 SERIES (D) 2.0 520D LUXURY PLUS",56809,2020,"롯데 경매장",WBAJF3103LWW86049,"B / D"
"쌍용 티볼리 VERY NEW TIVOLI (D) 1.6 V3스페셜 4WD",0626,136러3263,그랜드화이트,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202506/KS20250626011228.JPG,121907,740,"VERY NEW TIVOLI (D) 1.6 V3스페셜 4WD",121907,2021,"롯데 경매장",KPBXA3AP1MP336479,"B / F"
"현대 더뉴 그랜드 스타렉스  THE NEW GRAND STAREX(D)2.5 밴 스마트 3인",0627,87루1674,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/SA20250805000828.JPG,55188,1390,"THE NEW GRAND STAREX(D)2.5 밴 스마트 3인",55188,2019,"롯데 경매장",KMFWBX7KBKU095367,"A / F"
"현대 GV70 GV70 (G)2.5T 스포츠팩/21&#8243;/SDS2 5인 2WD AT",0628,179호3633,"세레스 블루 (유광)",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202507/KS20250707002328.JPG,22557,5100,"GV70 (G)2.5T 스포츠팩/21""/SDS2 5인 2WD AT",22557,2025,"롯데 경매장",KMTMA81BBSU192627,"A / B"
"현대 현대 제네시스 G80 G80 (G)2.5T 19&#8243;스포크타입/SDS2 4WD AT",0629,231호2098,"태즈먼 블루",가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202506/KS20250618001928.JPG,213,6130,"G80 (G)2.5T 19""스포크타입/SDS2 4WD AT",213,2026,"롯데 경매장",KMTGB41CDTU294487,"A / B"
"정보없음 볼트 BOLT EV (E) PREMIER",0630,54허3161,퓨어화이트,전기,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250819002228.JPG,100366,1120,"BOLT EV (E) PREMIER",100366,2019,"롯데 경매장",1G1F76E00K4133847,"A / F"
"정보없음 TESLA MODEL Y TESLA MODEL Y LONG RANGE (E)",0631,15허0599,미드나잇실버메탈릭,전기,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202507/KS20250731008028.JPG,53987,3940,"TESLA MODEL Y LONG RANGE (E)",53987,2022,"롯데 경매장",7SAYGDEE6NF416639,"A / C"
"현대 더뉴 그랜드 스타렉스  THE NEW GRAND STAREX(D)2.5 어반 프리미엄 9인",0632,104허5795,하이퍼메탈릭,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250813003828.JPG,93517,1420,"THE NEW GRAND STAREX(D)2.5 어반 프리미엄 9인",93517,2021,"롯데 경매장",KMHWG81KBMU157914,"F / F"
"기아 더 마스터 쏘렌토 THE MASTER SORENTO (D) 2.0 마스터스페셜 5인승",0633,184조9255,흰색,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202507/SA20250728002028.JPG,105367,1620,"THE MASTER SORENTO (D) 2.0 마스터스페셜 5인승",105367,2020,"롯데 경매장",KNAPK81ABLA569191,"A / D"
"현대 더뉴 그랜드 스타렉스  THE NEW GRAND STAREX(D)2.5 밴 스타일 3인",0634,82보4095,기타,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/AS20250822000628.JPG,76704,1310,"THE NEW GRAND STAREX(D)2.5 밴 스타일 3인",76704,2021,"롯데 경매장",KMFWBX7KBMU157674,"A / D"
"정보없음 아우디 A6 AUDI A6 (D) 3.0 40 TDI QU COMFORT",0635,154고5611,베이지,디젤,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250818001828.JPG,146146,1720,"AUDI A6 (D) 3.0 40 TDI QU COMFORT",146146,2016,"롯데 경매장",WAUZZZ4G3GN076105,"B / D"
"정보없음 볼트 BOLT EV (E) PREMIER",0636,54허3173,퓨어화이트,전기,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250819002328.JPG,41723,1380,"BOLT EV (E) PREMIER",41723,2019,"롯데 경매장",1G1F76E00K4131922,"A / C"
"현대 그랜저 GN7 GRANDEUR GN7 (H)1.6T 캘리그래피 2WD AT",0637,177호9016,어비스블랙펄,가솔린하이브리드,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202506/KS20250618002028.JPG,32534,4000,"GRANDEUR GN7 (H)1.6T 캘리그래피 2WD AT",32534,2024,"롯데 경매장",KMHN3411BRA073946,"A / B"
"기아 NIRO NIRO PLUS (E) 에어",0638,38허0923,스틸그레이,전기,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202507/KS20250716006028.JPG,12587,2040,"NIRO PLUS (E) 에어",12587,2024,"롯데 경매장",KNAA181GFRT014126,"A / D"
"기아 카니발 KA4 CARNIVAL KA4 (G) 3.5 시그니처 7인승",0593,172하1605,오로라블랙펄,가솔린,https://imgmk.lotteautoauction.net/AU_CAR_IMG_ORG_HP/202508/KS20250813004428.JPG,97229,2380,"CARNIVAL KA4 (G) 3.5 시그니처 7인승",97229,2023,"롯데 경매장",KNANE813BPS229454,"A / D"
