"Post Title",sell_number,car_number,color,fuel,image,km,price,title,trans,year,auction_name,vin,score
"[BMW] 5시리즈(7세대) 520d xDrive 럭셔리 라인플러스",5022,252너6832,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801850%2FA250801850_02_03.jpg%3F20250821150113&type=m&w=800&h=500&quality=90&ttype=jpg,236845,1590,"[BMW] 5시리즈(7세대) 520d xDrive 럭셔리 라인플러스",A/T,2019,"현대 경매장",WBAJF510XKBJ12839,"A / 5"
"[지프] 레니게이드 2.0 디젤 AWD 리미티드",5023,58로0876,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801232%2FA250801232_02_03.jpg%3F20250814170711&type=m&w=800&h=500&quality=90&ttype=jpg,172666,540,"[지프] 레니게이드 2.0 디젤 AWD 리미티드",A/T,2015,"현대 경매장",1C4BU0000FPC44221,"B / 4"
"[폭스바겐] 골프(6세대) 2.0 TDI 스타일",5024,31부8581,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801387%2FA250801387_02_03.jpg%3F20250814142526&type=m&w=800&h=500&quality=90&ttype=jpg,116687,410,"[폭스바겐] 골프(6세대) 2.0 TDI 스타일",A/T,2013,"현대 경매장",WVWZZZ1KZDW007855,"A / 2"
"[BMW] 그란투리스모(GT) 5시리즈 GT 30d xDrive 럭셔리",5025,14보0594,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801170%2FA250801170_02_03.jpg%3F20250818143511&type=m&w=800&h=500&quality=90&ttype=jpg,206500,930,"[BMW] 그란투리스모(GT) 5시리즈 GT 30d xDrive 럭셔리",A/T,2016,"현대 경매장",WBA5N6101GG544711,"A / 2"
"[벤츠] E클래스(6세대) E220d 4매틱 익스클루시브",5026,268거2545,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2505%2FA250503340%2FA250503340_02_03.jpg%3F20250616191940&type=m&w=800&h=500&quality=90&ttype=jpg,18,6180,"[벤츠] E클래스(6세대) E220d 4매틱 익스클루시브",A/T,2024,"현대 경매장",W1KLF0FB4RA038350,"A / 9"
"[닛산] 알티마(5세대) 2.5",5027,69로9081,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801577%2FA250801577_02_03.jpg%3F20250822152141&type=m&w=800&h=500&quality=90&ttype=jpg,229048,330,"[닛산] 알티마(5세대) 2.5",A/T,2013,"현대 경매장",1N4AL3APXDC187735,"A / 4"
"[지프] 체로키(KL) 2.2 CRD AWD 론지튜드",5028,56로3636,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802049%2FA250802049_02_03.jpg%3F20250822162216&type=m&w=800&h=500&quality=90&ttype=jpg,125654,730,"[지프] 체로키(KL) 2.2 CRD AWD 론지튜드",A/T,2016,"현대 경매장",1C4PJMCU7GW172678,"A / 3"
"[미니] 쿠퍼(2세대) 2.0 D SE",5029,18다7296,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802221%2FA250802221_02_03.jpg%3F20250822164026&type=m&w=800&h=500&quality=90&ttype=jpg,166531,200,"[미니] 쿠퍼(2세대) 2.0 D SE",A/T,2013,"현대 경매장",WMWSW5106DT472790,"A / 4"
"[BMW] 5시리즈(6세대) 520d xDrive M 에어로다이나믹",5030,41라0510,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802001%2FA250802001_02_03.jpg%3F20250825103118&type=m&w=800&h=500&quality=90&ttype=jpg,102068,1030,"[BMW] 5시리즈(6세대) 520d xDrive M 에어로다이나믹",A/T,2016,"현대 경매장",WBA5E710XGG156401,"A / 3"
"[BMW] 5시리즈(7세대) 520i 럭셔리",5031,34호9064,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802373%2FA250802373_02_03.jpg%3F20250825140219&type=m&w=800&h=500&quality=90&ttype=jpg,123604,1600,"[BMW] 5시리즈(7세대) 520i 럭셔리",A/T,2018,"현대 경매장",WBAJK7108JBP71427,"A / 6"
"[BMW] 5시리즈(5세대) 520i",5032,34호9063,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802372%2FA250802372_02_03.jpg%3F20250825143519&type=m&w=800&h=500&quality=90&ttype=jpg,104504,1600,"[BMW] 5시리즈(5세대) 520i",A/T,2018,"현대 경매장",WBAJK7106JBP71412,"C / 3"
"[인피니티] Q50 2.2D 스타일",5033,57누0112,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802033%2FA250802033_02_03.jpg%3F20250825105447&type=m&w=800&h=500&quality=90&ttype=jpg,125363,460,"[인피니티] Q50 2.2D 스타일",A/T,2016,"현대 경매장",JNKDV71E4GM551698,"A / 5"
"[지프] 컴패스(MP) 2.4 AWD 리미티드",5034,137저6959,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802040%2FA250802040_02_03.jpg%3F20250825093307&type=m&w=800&h=500&quality=90&ttype=jpg,100165,1210,"[지프] 컴패스(MP) 2.4 AWD 리미티드",A/T,2020,"현대 경매장",3C4NJDCB2LT173243,"A / 3"
"[캐딜락] CTS(3세대) 2.0 럭셔리",5035,175버2131,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802132%2FA250802132_02_03.jpg%3F20250822150208&type=m&w=800&h=500&quality=90&ttype=jpg,134113,440,"[캐딜락] CTS(3세대) 2.0 럭셔리",A/T,2017,"현대 경매장",1G6A85SX5H0127393,"B / 1"
"[BMW] 5시리즈(6세대) 528i",5036,41수8573,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801861%2FA250801861_02_03.jpg%3F20250822140010&type=m&w=800&h=500&quality=90&ttype=jpg,158314,770,"[BMW] 5시리즈(6세대) 528i",A/T,2013,"현대 경매장",WBAXG3104DDW44008,"A / 3"
"[벤츠] S클래스(6세대) S63L AMG 4매틱+",5037,129누7533,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250800981%2FA250800981_02_03.jpg%3F20250812140021&type=m&w=800&h=500&quality=90&ttype=jpg,114669,6680,"[벤츠] S클래스(6세대) S63L AMG 4매틱+",A/T,2020,"현대 경매장",W1KUG8JBXLA563329,"A / 8"
"[포드] 퓨전(2세대) 2.0 하이브리드",5038,36주4359,,하이브리드,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802369%2FA250802369_02_03.jpg%3F20250825101111&type=m&w=800&h=500&quality=90&ttype=jpg,203720,235,"[포드] 퓨전(2세대) 2.0 하이브리드",A/T,2012,"현대 경매장",3FADP0L36CR227688,"A / 3"
"[포르쉐] 카이엔(2세대) 3.6 V6",5039,57더2953,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802270%2FA250802270_02_03.jpg%3F20250825132213&type=m&w=800&h=500&quality=90&ttype=jpg,189707,1250,"[포르쉐] 카이엔(2세대) 3.6 V6",A/T,2012,"현대 경매장",WP1AA2929CLA12618,"A / 6"
"[지프] 레니게이드 2.0 디젤 AWD 론지튜드",5040,59구0180,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802347%2FA250802347_02_03.jpg%3F20250825160416&type=m&w=800&h=500&quality=90&ttype=jpg,92685,800,"[지프] 레니게이드 2.0 디젤 AWD 론지튜드",A/T,2016,"현대 경매장",1C4BU0000GPD45467,"A / 3"
"[BMW] 3시리즈(6세대) 320d",5041,61루8456,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802075%2FA250802075_02_03.jpg%3F20250825162941&type=m&w=800&h=500&quality=90&ttype=jpg,119195,950,"[BMW] 3시리즈(6세대) 320d",A/T,2015,"현대 경매장",WBA3D3104FK277780,"A / 6"
"[현대] 투싼 ix 디젤 R20 2WD X20 럭셔리",4208,23너9805,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802144%2FA250802144_02_03.jpg%3F20250825165756&type=m&w=800&h=500&quality=90&ttype=jpg,196036,335,"[현대] 투싼 ix 디젤 R20 2WD X20 럭셔리",A/T,2011,"현대 경매장",KMHJT81VBBU101628,"A / 1"
"[기아] 올 뉴카니발 9인승 디젤 프레스티지",4209,47모4709,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802312%2FA250802312_02_03.jpg%3F20250825175016&type=m&w=800&h=500&quality=90&ttype=jpg,195498,720,"[기아] 올 뉴카니발 9인승 디젤 프레스티지",A/T,2015,"현대 경매장",KNAMC81ABFS072956,"A / 6"
"[기아] 쏘렌토 R 디젤 2.0 2WD TLX 프리미엄",4210,42부6609,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802459%2FA250802459_02_03.jpg%3F20250825175547&type=m&w=800&h=500&quality=90&ttype=jpg,224572,410,"[기아] 쏘렌토 R 디젤 2.0 2WD TLX 프리미엄",A/T,2012,"현대 경매장",KNAKU815BCA286474,"A / 3"
"[시트로엥] DS3 1.6 BlueHDi 비시크",5001,63누3371,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250800195%2FA250800195_02_03.jpg%3F20250804183639&type=m&w=800&h=500&quality=90&ttype=jpg,162519,280,"[시트로엥] DS3 1.6 BlueHDi 비시크",A/T,2017,"현대 경매장",VF7SABHYMHW500420,"A / 6"
"[랜드로버] 디스커버리 스포츠 2.0 TD4 SE(150PS)",5002,08버2324,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250800684%2FA250800684_02_03.jpg%3F20250811095714&type=m&w=800&h=500&quality=90&ttype=jpg,120315,850,"[랜드로버] 디스커버리 스포츠 2.0 TD4 SE(150PS)",A/T,2017,"현대 경매장",SALCA2BN0HH660575,"A / 6"
"[미니] 클럽맨 2.0 D",5003,30부1387,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801227%2FA250801227_02_03.jpg%3F20250814162354&type=m&w=800&h=500&quality=90&ttype=jpg,129935,480,"[미니] 클럽맨 2.0 D",A/T,2014,"현대 경매장",WMWXE510XET564964,"A / 6"
"[크라이슬러] 300C(2세대) 3.6",5004,27모9581,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2507%2FA250708215%2FA250708215_02_03.jpg%3F20250804155208&type=m&w=800&h=500&quality=90&ttype=jpg,236091,290,"[크라이슬러] 300C(2세대) 3.6",A/T,2015,"현대 경매장",2C3CCACG4FH845980,"A / 3"
"[BMW] X5(2세대) 30d xDrive",5005,22버8972,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801247%2FA250801247_02_03.jpg%3F20250818110257&type=m&w=800&h=500&quality=90&ttype=jpg,235007,330,"[BMW] X5(2세대) 30d xDrive",A/T,2009,"현대 경매장",WBAFF41009L137852,"A / 5"
"[벤츠] E클래스(4세대) E300 아방가르드",5006,50서8436,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801490%2FA250801490_02_03.jpg%3F20250818140343&type=m&w=800&h=500&quality=90&ttype=jpg,147422,990,"[벤츠] E클래스(4세대) E300 아방가르드",A/T,2014,"현대 경매장",WDDHF5FB2EA852171,"A / 4"
"[폭스바겐] 뉴비틀 2.5",5007,14모4520,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801138%2FA250801138_02_03.jpg%3F20250818130840&type=m&w=800&h=500&quality=90&ttype=jpg,156602,100,"[폭스바겐] 뉴비틀 2.5",A/T,2008,"현대 경매장",3VWPW31C38M520447,"A / 4"
"[폭스바겐] CC 2.0 TDI 블루모션",5008,30루6397,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801484%2FA250801484_02_03.jpg%3F20250818140211&type=m&w=800&h=500&quality=90&ttype=jpg,268406,220,"[폭스바겐] CC 2.0 TDI 블루모션",A/T,2013,"현대 경매장",WVWZZZ3CZDE514835,"C / 1"
"[BMW] 3시리즈(5세대) 320d",5009,48러1828,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801451%2FA250801451_02_03.jpg%3F20250818180450&type=m&w=800&h=500&quality=90&ttype=jpg,215748,180,"[BMW] 3시리즈(5세대) 320d",A/T,2010,"현대 경매장",WBAPP1509ANM67489,"A / 2"
"[토요타] 윌 사이파",5010,26오8776,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801592%2FA250801592_02_03.jpg%3F20250818170048&type=m&w=800&h=500&quality=90&ttype=jpg,126139,250,"[토요타] 윌 사이파",A/T,2003,"현대 경매장",KL90B3A9G3Z2EJ012,"A / 1"
"[벤츠] GLC클래스 GLC 220d 4매틱",5011,265주4178,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801531%2FA250801531_02_03.jpg%3F20250818161249&type=m&w=800&h=500&quality=90&ttype=jpg,104314,970,"[벤츠] GLC클래스 GLC 220d 4매틱",A/T,2017,"현대 경매장",WDC0G0FB9HF259996,"A / 6"
"[BMW] 7시리즈(5세대) 760Li",5012,30너8600,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801205%2FA250801205_02_03.jpg%3F20250818160027&type=m&w=800&h=500&quality=90&ttype=jpg,208284,730,"[BMW] 7시리즈(5세대) 760Li",A/T,2010,"현대 경매장",WBAKB010XACY38728,"A / 1"
"[폭스바겐] 더 뉴파사트(7세대) 2.0 TDI",5013,30나6052,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801136%2FA250801136_02_03.jpg%3F20250808111718&type=m&w=800&h=500&quality=90&ttype=jpg,107009,500,"[폭스바겐] 더 뉴파사트(7세대) 2.0 TDI",A/T,2013,"현대 경매장",1VWZZZA3ZDC022812,"A / 5"
"[테슬라] 모델 Y RWD",5014,05하1038,,전기,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801900%2FA250801900_02_03.jpg%3F20250821110339&type=m&w=800&h=500&quality=90&ttype=jpg,120767,2880,"[테슬라] 모델 Y RWD",A/T,2024,"현대 경매장",LRWYGCFS5RC160151,"A / 8"
"[포드] 쿠가 2.0 디젤 트렌드",5015,06오0214,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801836%2FA250801836_02_03.jpg%3F20250821101004&type=m&w=800&h=500&quality=90&ttype=jpg,142583,465,"[포드] 쿠가 2.0 디젤 트렌드",A/T,2016,"현대 경매장",WF0AXXWPMGFJ80686,"A / 3"
"[벤츠] E클래스(6세대) E220d 4매틱 익스클루시브",5016,135너5374,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2505%2FA250503277%2FA250503277_02_03.jpg%3F20250602185659&type=m&w=800&h=500&quality=90&ttype=jpg,3178,6080,"[벤츠] E클래스(6세대) E220d 4매틱 익스클루시브",A/T,2024,"현대 경매장",W1KLF0FB1RA028861,"A / 8"
"[벤츠] E클래스(6세대) E220d 4매틱 익스클루시브",5017,102거3255,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2505%2FA250503335%2FA250503335_02_03.jpg%3F20250821103458&type=m&w=800&h=500&quality=90&ttype=jpg,21,6180,"[벤츠] E클래스(6세대) E220d 4매틱 익스클루시브",A/T,2024,"현대 경매장",W1KLF0FB8RA031045,"A / 9"
"[지프] 그랜드 체로키(WK2) 3.6 V6 서밋",5018,168버2241,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801823%2FA250801823_02_03.jpg%3F20250820131309&type=m&w=800&h=500&quality=90&ttype=jpg,93994,2280,"[지프] 그랜드 체로키(WK2) 3.6 V6 서밋",A/T,2021,"현대 경매장",1C4RJFJG4MC529488,"A / 4"
"[KG모빌리티(쌍용)] 렉스턴W 2.0 4WD 노블레스",4187,55주4652,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802356%2FA250802356_02_03.jpg%3F20250825144331&type=m&w=800&h=500&quality=90&ttype=jpg,295548,190,"[KG모빌리티(쌍용)] 렉스턴W 2.0 4WD 노블레스",A/T,2013,"현대 경매장",KPBFA3AN1DP323979,"A / 1"
"[현대] 포터II CRDi 더블캡 초장축 스타일",4188,92고2981,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250801869%2FA250801869_02_03.jpg%3F20250825143632&type=m&w=800&h=500&quality=90&ttype=jpg,161712,745,"[현대] 포터II CRDi 더블캡 초장축 스타일",A/T,2018,"현대 경매장",KMFZCY7KBJU604698,"A / 2"
"[기아] 카니발 R 9인승 디젤 GLX 최고급형",4189,32저3460,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802082%2FA250802082_02_03.jpg%3F20250825145854&type=m&w=800&h=500&quality=90&ttype=jpg,195009,210,"[기아] 카니발 R 9인승 디젤 GLX 최고급형",A/T,2013,"현대 경매장",KNAMN816BDS546232,"C / 1"
"[기아] 신형 카니발(KA4) 9인승 디젤 시그니처",4190,104호7350,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802025%2FA250802025_02_03.jpg%3F20250825145851&type=m&w=800&h=500&quality=90&ttype=jpg,116234,2010,"[기아] 신형 카니발(KA4) 9인승 디젤 시그니처",A/T,2021,"현대 경매장",KNANE81BBMS019575,"A / 3"
"[현대] 포터II 하이냉동탑차 슈퍼캡 트윈컴프",4191,91누4675,,경유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802080%2FA250802080_02_03.jpg%3F20250825141618&type=m&w=800&h=500&quality=90&ttype=jpg,434400,590,"[현대] 포터II 하이냉동탑차 슈퍼캡 트윈컴프",M/T,2018,"현대 경매장",KMFZSZ7KAJU457802,"A / 1"
"[현대] 베뉴 1.6 가솔린 모던 플러스",4192,263구7826,,휘발유,https://img-auction.autobell.co.kr/OBmZCjL58I?src=https%3A%2F%2Fauction.autobell.co.kr%2FFileUpDown%2F1100%2Fcarimg%2F2508%2FA250802190%2FA250802190_02_03.jpg%3F20250825135016&type=m&w=800&h=500&quality=90&ttype=jpg,48812,1595,"[현대] 베뉴 1.6 가솔린 모던 플러스",A/T,2022,"현대 경매장",KMHRB813ENU172764,"A / 7"
